E_fst,E_fst_elstat,E_fst_VdW,E_fst_SP,group_size,type_of_complex_in_group,E_snd_SP,avg_E_fst,avg_E_snd_SP,E_third,alt_E_third,E_third_SP,avg_E_third,avg_alt_E_third,avg_E_third_SP,is_real
3794.85,1596.72,10777.7,-298.09,31,border,-206.4,3838.67,-337.13,-1124.22,-118.29,-217.76,-1020.11,-130.7,-271.21,No
3945.73,2977.72,4340.49,-699.39,39,middle,-493.58,3838.35,-478.74,-1120.34,-179.96,-329.69,0,0,-378.49,No
3908.62,1277.98,12844.98,-431.5,23,centroid,-327.55,3809.54,-408.76,-1117.91,-72.47,-216.81,-1117.91,-72.47,-216.81,No
3713.78,1988.29,8221.01,-569.02,23,border,-372.48,3895.41,-423.77,-1111.95,-102.01,-321.51,-1048.78,-148.69,-340.13,No
4056.83,2690.61,6309.91,-729.66,16,border,-553.32,3948.28,-511.58,-1106.73,-90.15,-417.03,-971.45,-82.34,-407.44,No
3752.9,1707.89,9885.49,-475.39,16,centroid,-340.5,3831.55,-305.89,-1106.04,-167.05,-331.15,-1010.0,-141.37,-301.08,No
4144.63,2495.44,7798.91,-625.87,16,centroid,-447.67,3923.61,-491.54,-1101.59,-58.19,-383.19,-731.93,-16.47,-416.63,No
3684.97,1375.09,11326.97,-311.42,16,border,-271.15,3799.48,-264.59,-1093.51,-53.61,-199.7,-883.49,-46.23,-231.71,No
3810.41,2000.9,8649.61,-557.12,17,border,-362.39,3902.34,-364.52,-1086.2,-112.74,-318.54,-792.8,-85.71,-307.33,No
3908.13,2451.9,6826.69,-636.26,33,middle,-451.13,3960.06,-433.13,-1079.27,-76.45,-386.87,-868.02,-39.53,-351.48,No
4060.85,2345.46,8199.59,-528.29,19,middle,-362.04,3936.58,-329.54,-1072.7,-94.11,-328.71,-703.21,-56.48,-313.28,No
4083.32,2249.32,8652.08,-725.08,17,middle,-472.79,3905.73,-459.32,-1063.8,-54.52,-426.44,-955.73,-74.09,-410.13,No
4145.78,2645.21,7104.59,-557.54,22,centroid,-413.05,3895.73,-413.85,-1062.9,-172.65,-317.8,-1062.9,-172.65,-317.8,No
3671.05,1976.91,8115.79,-496.87,18,border,-369.01,3878.83,-373.29,-1061.95,-88.2,-270.15,-1029.04,-116.0,-282.03,No
3680.35,2340.28,6328.4,-520.72,16,border,-385.76,3834.79,-315.06,-1058.5,-99.88,-351.01,-1014.46,-80.1,-314.93,No
3834.26,2688.78,5262.4,-651.01,25,border,-489.89,3739.71,-555.72,-1041.55,-126.12,-372.88,-821.61,-75.95,-385.21,No
4336.91,1641.73,13233.71,-339.05,19,centroid,-200.65,3983.51,-159.63,-1039.19,-44.23,-158.04,-837.85,0,-167.57,No
4053.52,2489.49,7275.91,-761.98,20,middle,-549.13,3826.33,-544.91,-1038.2,-148.94,-413.03,-814.22,-121.64,-416.96,No
3888.29,1462.59,11802.59,-456.32,33,centroid,-281.22,3835.52,-265.36,-1037.3,-130.84,-284.92,-710.33,-90.42,-237.61,No
3917.16,1743.06,10565.1,-427.53,28,centroid,-278.45,3813.26,-346.52,-1032.94,-69.71,-272.7,-914.25,-71.94,-288.79,No
3978.9,2932.98,4751.3,-669.59,18,centroid,-497.68,3771.26,-495.95,-1025.52,-99.02,-391.42,-885.12,-60.57,-387.0,No
3976.66,2197.67,8558.3,-471.27,17,border,-305.46,3811.97,-314.55,-1024.25,-73.46,-291.91,-947.46,-67.91,-272.27,No
3855.39,2634.13,5659.4,-625.6,21,middle,-493.46,3816.06,-530.1,-1002.23,-56.46,-388.92,-918.66,-64.0,-387.35,No
4219.88,1616.28,12839.8,-249.42,16,centroid,-136.42,3990.23,-66.27,-999.46,-40.89,-130.36,-982.57,-48.09,-50.04,No
4067.1,1792.45,10919.99,-634.52,16,border,-499.04,4247.68,-595.91,-991.98,-26.69,-391.94,-628.1,-21.35,-424.81,No
3826.09,2172.51,7789.79,-669.33,18,centroid,-490.31,3983.76,-490.68,-988.59,-147.21,-283.53,0,0,-456.63,No
3946.91,2474.82,6683.59,-947.56,18,border,-668.49,3910.51,-692.17,-971.73,0,-570.72,-844.52,-14.01,-593.5,No
3728.79,716.27,14931.8,-183.09,17,centroid,-56.48,3950.15,-131.01,-970.34,-22.88,-47.39,-879.32,-13.18,-97.66,No
4137.18,2398.59,8171.48,-730.02,20,border,-497.15,3912.04,-505.89,-968.64,-56.5,-429.35,-819.52,-60.1,-438.81,No
3666.14,1963.46,8100.49,-578.05,17,border,-351.72,3745.66,-360.78,-956.68,-50.07,-293.76,-884.37,-56.07,-325.81,No
3713.73,1490.3,10696.43,-589.01,19,border,-389.16,3823.81,-411.95,-951.12,0,-294.69,-834.09,0,-272.29,No
4127.88,2739.32,6378.72,-789.71,16,centroid,-582.72,3901.75,-662.29,-949.86,-89.92,-388.46,0,0,-495.1,No
3941.78,1842.22,10101.8,-554.4,28,centroid,-349.03,3799.83,-349.2,-944.59,-51.55,-311.32,-788.27,-18.46,-269.87,No
3688.72,2086.32,7720.1,-408.65,31,border,-275.86,3896.57,-260.78,-941.34,-109.84,-245.88,-749.16,-53.36,-248.06,No
3714.1,1830.04,9059.5,-505.16,23,border,-304.84,3881.53,-346.36,-938.54,-46.26,-242.09,0,0,-289.55,No
3714.03,2438.59,5961.11,-582.5,16,centroid,-431.83,3827.21,-388.37,-929.98,-25.89,-426.43,-929.98,-25.89,-426.43,No
4067.07,2086.84,9407.5,-691.15,23,centroid,-475.01,3898.65,-509.4,-924.66,-72.99,-396.55,-830.18,-56.48,-409.06,No
3697.57,2127.53,7493.39,-499.51,20,border,-313.65,3796.05,-232.7,-921.7,-35.13,-280.66,-781.38,-49.16,-263.1,No
3740.74,1851.97,9105.99,-473.0,20,border,-329.47,3916.61,-408.87,-897.49,-72.95,-343.65,-781.32,-72.14,-355.64,No
3851.11,2432.84,6685.1,-568.74,20,centroid,-436.66,3772.11,-460.23,-895.91,-62.31,-359.68,0,0,-361.97,No
3663.33,2600.55,4779.49,-748.18,27,border,-500.6,3773.62,-527.16,-889.77,-83.53,-402.71,-889.77,-83.53,-402.71,No
3716.92,1636.49,10085.3,-443.62,21,border,-292.71,3856.05,-276.47,-864.8,-76.35,-283.51,-665.1,-71.7,-274.1,No
3985.59,921.91,15183.8,-188.42,18,centroid,-108.05,3823.47,-189.38,-863.72,-62.15,-47.89,-584.24,-8.0,-78.33,No
3742.72,1383.66,11631.88,-228.75,17,border,-173.51,3733.25,-219.6,-859.56,-61.3,-142.91,-710.11,-51.5,-133.53,No
3700.19,2457.08,5827.99,-542.55,25,centroid,-411.56,3795.51,-467.99,-822.05,-20.1,-296.78,-822.05,-20.1,-296.78,No
3791.26,2669.49,5170.1,-614.2,18,border,-459.21,3801.07,-494.47,-813.58,-65.0,-391.1,-783.34,-45.65,-425.23,No
3791.14,1813.62,9693.82,-271.32,16,centroid,-127.12,3807.0,-207.47,-797.52,-75.38,-71.43,-715.18,-23.51,-228.72,No
3858.32,2104.18,8507.01,-369.2,19,centroid,-325.15,3836.19,-296.52,-796.91,-17.35,-298.85,-527.15,0,-291.03,No
4023.91,2766.11,5846.79,-619.12,28,middle,-419.9,3822.13,-377.25,-784.46,-186.14,-336.65,-781.98,-189.64,-321.38,No
4281.39,2552.28,8088.41,-780.01,22,centroid,-580.29,4172.36,-608.0,-767.12,-51.2,-461.05,-496.27,-18.63,-587.29,No
4028.47,2387.42,7925.59,-391.54,24,middle,-240.11,3820.77,-180.56,-698.83,-11.72,-242.61,0,0,-164.29,No
4329.47,2315.95,9817.0,-350.82,17,middle,-177.31,4107.11,-137.18,-682.92,0,-119.45,-682.92,0,-119.45,No
4049.97,2231.38,8479.21,-859.2,19,centroid,-652.28,3918.78,-618.27,-677.55,-18.89,-574.08,-677.55,-18.89,-574.08,No
3715.38,1633.15,10138.49,-381.72,23,border,-234.63,3790.31,-285.57,-674.73,0,-217.04,0,0,-268.04,No
3863.1,2359.05,7133.6,-541.31,21,centroid,-374.23,3850.67,-417.47,-610.55,-80.74,-321.78,0,0,-328.75,No
4486.82,3109.51,6472.11,-580.21,35,centroid,-380.6,4014.54,-364.56,-610.34,-41.18,-376.38,-561.71,-21.11,-336.77,No
3677.66,2091.57,7623.0,-430.47,16,centroid,-308.1,3740.54,-342.88,-569.18,-51.53,-260.64,-518.09,-33.33,-285.51,No
3928.49,2415.77,7200.1,-508.89,19,border,-410.0,4013.92,-348.77,-564.96,-52.88,-292.4,-564.96,-52.88,-292.4,No
3777.52,1871.83,9127.4,-561.47,16,middle,-329.03,3897.08,-278.54,-550.33,-73.82,-273.03,-514.84,-58.07,-267.91,No
3916.72,2645.72,5720.51,-888.29,17,border,-684.16,3924.51,-695.59,-507.42,-12.66,-549.49,-507.42,-12.66,-549.49,No
3675.2,2781.65,3817.39,-910.49,26,middle,-623.52,3767.89,-574.28,-498.66,-11.57,-483.98,0,0,-540.17,No
3748.55,2246.56,7188.5,-450.08,27,middle,-367.72,3860.54,-334.44,-397.03,-9.81,-283.78,-397.03,-9.81,-283.78,No
4267.87,2783.68,6773.0,-907.09,17,centroid,-688.42,4027.77,-673.72,-37.46,0,-597.05,-37.46,0,-597.05,No
3916.65,2230.73,8215.69,-299.49,19,centroid,-187.1,3802.94,-237.8,0,0,-219.3,0,0,-219.3,No
4141.83,2630.7,7258.2,-416.38,17,middle,-291.15,3834.39,-249.87,0,0,-320.45,0,0,-320.45,No
4197.82,2347.82,8852.0,-557.14,16,middle,-378.98,3923.15,-363.54,0,0,-367.45,0,0,-367.45,No
4041.83,2385.42,7826.91,-637.22,17,border,-502.78,3993.41,-468.03,0,0,-488.97,0,0,-488.97,No
3936.36,2169.46,8552.51,-394.75,23,border,-261.97,3911.14,-241.55,0,0,-262.88,0,0,-262.88,No
3952.14,1688.96,10674.39,-898.06,17,centroid,-652.29,3910.18,-683.77,-1315.86,-105.47,-633.39,-925.3,-31.49,-666.41,No
4470.44,2001.74,11995.08,-487.75,30,centroid,-365.49,4224.91,-409.39,-1294.97,-33.93,-357.7,-848.52,-10.56,-369.98,No
3882.3,2074.09,8655.6,-539.62,15,middle,-417.55,4041.26,-508.04,-1291.41,-155.32,-365.53,-1168.15,-141.2,-384.66,No
4400.95,1743.69,12866.8,-587.32,25,border,-401.05,4140.58,-400.76,-1280.33,-2.28,-372.28,-922.42,0,-377.7,No
4097.53,1498.15,12889.78,-149.91,23,centroid,-134.23,4018.16,-171.71,-1278.4,-100.19,-148.98,-1187.36,-58.95,-148.85,No
3979.41,1565.66,11573.89,-692.75,16,middle,-521.14,4097.94,-497.61,-1272.07,-53.01,-419.44,-1129.4,-16.54,-383.23,No
4503.79,2186.37,11002.6,-818.31,17,border,-584.39,4497.63,-493.13,-1239.7,-60.29,-498.26,-946.39,-33.89,-493.94,No
4116.56,1692.32,11448.29,-942.07,21,border,-647.04,4111.49,-659.89,-1233.69,-29.72,-615.62,-637.45,0,-627.01,No
4157.11,1425.7,13278.1,-530.47,16,border,-358.32,4288.63,-476.6,-1228.63,-18.46,-359.9,-1188.23,-24.56,-400.35,No
3857.59,1231.58,12973.69,-218.85,24,middle,-151.44,4099.37,-187.73,-1225.71,-96.55,-197.3,-867.94,-67.2,-227.5,No
3854.46,2441.17,6294.59,-1080.59,17,border,-733.98,3941.22,-663.22,-1224.82,-94.38,-629.93,-1026.2,-79.58,-609.26,No
3966.89,1015.38,14421.28,-470.78,30,centroid,-347.1,3965.05,-357.16,-1222.12,0,-325.64,-1199.87,0,-340.61,No
4256.06,1703.71,12518.49,-340.61,19,centroid,-266.42,4107.54,-285.0,-1221.64,-71.97,-279.85,-991.83,-46.92,-257.83,No
3828.17,887.52,14421.3,-394.78,21,border,-199.54,4307.77,-350.73,-1208.4,-16.86,-220.23,-1033.32,-7.96,-337.27,No
4113.88,1766.54,11317.28,-587.14,46,middle,-433.6,4075.66,-416.25,-1196.2,-122.65,-415.51,-1120.28,-109.76,-398.17,No
4142.35,1974.98,10591.48,-343.55,21,border,-261.2,4078.62,-193.38,-1194.71,-96.96,-260.99,-1007.44,-58.54,-197.38,No
3878.49,1785.97,10192.78,-377.76,52,border,-298.86,4111.64,-313.7,-1181.89,-49.45,-278.27,-889.46,-26.48,-302.19,No
3816.1,1873.54,9149.38,-788.81,19,middle,-581.64,3951.33,-519.78,-1165.66,-99.79,-487.72,-1119.45,-51.43,-474.93,No
4360.81,2426.11,9083.79,-825.58,15,middle,-524.64,4130.66,-461.93,-1156.61,-41.79,-421.21,-1156.61,-41.79,-421.21,No
4048.58,1493.09,12528.19,-348.95,16,border,-249.87,4032.0,-225.65,-1152.23,-52.42,-247.15,-787.27,-24.24,-243.26,No
4046.3,1412.53,12632.6,-750.72,15,middle,-571.88,3967.58,-508.31,-1142.74,-55.48,-423.39,-1129.35,-46.62,-422.91,No
4398.26,2127.3,10931.98,-591.97,25,border,-460.41,4100.56,-477.42,-1141.16,-18.52,-376.18,-945.92,-17.73,-412.24,No
3805.41,1506.38,11076.09,-586.7,32,border,-387.24,4027.89,-514.46,-1137.01,-9.38,-381.59,-1085.63,-28.34,-463.86,No
3809.45,1792.49,9728.98,-498.13,15,middle,-383.7,3910.55,-360.35,-1126.06,-113.51,-326.63,-902.09,-65.38,-321.7,No
3893.63,1418.86,11893.0,-673.14,17,middle,-459.84,4039.32,-568.21,-1115.93,0,-428.45,-996.8,0,-413.51,No
4528.61,2488.56,9744.49,-638.02,27,centroid,-474.55,4045.66,-417.83,-1112.86,-129.59,-424.98,-917.78,-59.52,-407.63,No
4146.33,676.01,17132.49,-306.76,15,border,-165.52,4104.4,-245.2,-1107.56,-22.06,-143.84,-1033.12,-18.47,-160.36,No
4828.85,1725.71,15006.08,-713.48,18,centroid,-549.54,4645.27,-536.96,-1103.19,-65.07,-514.1,-1038.6,-58.7,-510.48,No
4137.89,1693.24,11900.59,-451.73,26,centroid,-343.54,4093.49,-348.38,-1103.09,-13.47,-329.75,-906.16,-27.65,-300.63,No
3850.0,1491.71,11284.89,-709.21,21,border,-523.73,3940.38,-549.3,-1100.46,0,-466.91,0,0,-490.44,No
4069.34,1861.23,10543.81,-695.45,21,border,-456.67,4015.15,-350.76,-1096.16,-76.34,-378.58,-1061.41,-59.94,-335.14,Yes
4192.19,1327.02,13844.98,-673.19,16,middle,-444.53,4382.28,-471.14,-1077.13,-61.24,-400.07,-884.53,-51.74,-426.4,No
3934.36,1629.44,11012.18,-717.43,21,middle,-533.12,3987.53,-610.96,-1072.43,0,-475.07,-988.46,0,-502.89,No
4123.09,2089.5,9545.29,-871.73,16,centroid,-599.1,3960.47,-579.88,-1071.11,-83.57,-585.81,-839.62,-47.68,-528.58,No
4066.86,1431.73,12778.7,-555.73,15,centroid,-347.68,4005.93,-362.43,-1067.53,0,-326.93,-857.06,0,-331.81,No
3847.18,1908.21,9323.39,-520.04,16,middle,-399.22,4217.85,-463.16,-1065.08,0,-326.14,-970.15,0,-310.57,No
3883.95,1633.37,11047.29,-287.81,14,border,-204.02,4119.1,-391.61,-1058.55,-141.73,-133.68,0,0,-179.25,No
3957.12,2052.27,8858.79,-931.67,16,centroid,-647.32,4031.19,-668.25,-1055.16,-26.36,-607.49,-645.9,0,-622.34,No
3945.03,2360.42,7457.08,-652.41,20,border,-472.14,4023.86,-558.95,-1053.94,-61.23,-375.5,-1048.17,-43.62,-388.51,No
3895.13,1999.68,8957.9,-727.09,16,middle,-589.11,4027.24,-592.67,-1048.96,-25.41,-554.91,-882.22,-15.72,-531.77,No
4228.09,2257.27,9280.81,-802.59,18,centroid,-561.93,4025.65,-515.54,-1031.46,-100.7,-444.18,-761.85,-54.6,-466.03,Yes
4316.34,2115.19,10509.1,-695.3,24,centroid,-460.71,4012.36,-391.82,-1020.89,-123.76,-385.91,-970.36,-93.2,-330.31,Yes
3993.16,1683.45,10977.79,-799.06,14,border,-619.11,3946.63,-514.69,-1019.55,-18.07,-531.57,-866.69,0,-518.81,No
4021.46,1624.05,11669.99,-443.92,27,middle,-353.52,4093.1,-343.78,-1015.57,-82.76,-295.16,-904.69,-81.04,-342.36,No
3897.34,1845.08,9699.69,-786.25,16,border,-568.33,3860.21,-565.86,-1008.59,-15.27,-546.7,-817.58,0,-541.72,No
4206.84,1198.15,14612.49,-603.34,21,centroid,-454.5,4216.5,-451.34,-1004.84,0,-415.51,-940.73,0,-428.54,No
3972.95,2200.88,8313.79,-765.17,26,border,-587.56,4012.07,-497.69,-1004.4,-59.32,-571.9,-830.3,-29.33,-479.49,No
4837.7,1671.53,15326.3,-706.38,15,centroid,-490.16,4588.07,-506.62,-1004.25,0,-452.0,-943.73,0,-460.26,No
4393.8,1853.7,12148.71,-772.48,14,centroid,-544.69,4152.54,-584.22,-999.18,0,-518.62,-912.16,0,-488.11,No
4227.7,1782.12,11765.69,-647.06,20,centroid,-452.71,4008.52,-476.1,-994.79,0,-399.12,-882.06,0,-415.6,No
4709.37,2200.2,11887.1,-922.22,18,middle,-656.49,4199.89,-660.91,-994.71,-33.59,-647.44,-759.16,-7.41,-661.71,No
3888.18,1116.98,13543.68,-437.29,16,centroid,-321.37,3933.36,-384.01,-991.97,-68.29,-307.48,-887.61,-72.88,-342.38,No
3786.73,859.35,14337.3,-419.43,24,border,-304.11,3927.61,-366.96,-986.45,0,-303.01,-585.48,0,-323.48,No
3980.32,1675.36,11203.31,-450.08,15,middle,-226.11,4034.25,-259.03,-980.5,-159.69,-226.73,-807.7,-96.67,-245.42,No
4066.08,1340.54,13231.0,-555.38,18,border,-394.02,4158.02,-477.93,-979.3,0,-389.56,-785.77,0,-417.14,No
4677.5,2371.92,10906.09,-870.53,21,middle,-605.76,4418.46,-649.06,-979.21,-27.24,-612.01,-655.55,0,-575.41,No
3964.13,1350.17,12537.5,-745.23,15,middle,-522.88,4116.87,-468.44,-975.94,-11.59,-453.09,0,0,-459.54,No
4376.1,2030.52,11076.09,-912.53,15,border,-649.59,4153.24,-694.35,-969.54,-56.71,-599.26,0,0,-674.04,No
4823.81,2489.46,11040.3,-884.04,16,centroid,-637.91,4201.53,-603.48,-963.89,-36.69,-612.82,-716.01,-7.42,-573.07,No
4147.52,1433.53,13059.8,-714.21,16,middle,-507.79,4329.46,-450.64,-963.59,0,-454.75,-767.11,0,-410.28,No
4021.71,1257.97,13401.36,-584.28,14,border,-374.43,4107.98,-404.16,-946.56,0,-416.84,-761.87,0,-414.15,No
4164.77,1884.69,11095.09,-427.43,34,centroid,-335.01,4172.33,-271.87,-945.72,-40.33,-301.4,-799.76,-30.95,-288.55,No
3912.79,1318.76,12410.79,-783.07,15,middle,-601.78,3924.2,-616.49,-942.18,0,-530.38,-764.31,0,-575.5,No
4095.53,1640.24,11913.98,-507.45,33,middle,-348.92,4160.57,-298.08,-933.89,-38.65,-344.45,-740.79,-21.42,-303.03,No
3938.54,1497.75,11898.69,-427.34,16,middle,-235.33,4019.63,-303.55,-931.55,-77.36,-237.3,-815.92,-70.44,-290.62,No
3909.78,1338.32,12342.19,-721.13,16,border,-556.62,4081.35,-542.04,-930.65,0,-401.51,-887.63,0,-428.66,No
4410.47,2335.04,9739.5,-892.71,18,centroid,-624.68,4102.96,-588.41,-924.5,-59.62,-599.48,-924.5,-59.62,-599.48,No
3912.82,1782.12,10072.91,-812.8,34,border,-554.69,4017.6,-438.53,-915.41,-51.99,-452.5,-862.33,-42.17,-428.76,Yes
4396.99,2299.53,9859.38,-879.1,21,middle,-693.46,4130.01,-768.57,-901.79,0,-613.35,0,0,-688.65,No
3840.38,1818.19,9513.69,-836.19,19,middle,-600.51,3951.64,-546.75,-899.0,0,-536.62,-855.73,0,-514.76,No
4304.23,1837.73,11978.6,-495.47,16,middle,-300.28,4389.62,-438.87,-888.94,-37.61,-286.04,-774.34,-41.28,-346.21,No
4266.43,1366.48,14097.9,-562.57,16,centroid,-402.8,4234.3,-468.2,-886.95,0,-356.97,-855.71,-4.66,-353.52,No
5328.85,3200.55,9763.5,-1229.24,17,centroid,-873.25,4721.39,-814.1,-875.5,-109.5,-765.23,-860.96,-91.15,-769.89,No
3791.07,2081.02,7972.3,-809.16,16,border,-553.56,3985.03,-509.32,-862.55,-34.11,-490.1,-768.84,-49.96,-472.25,Yes
3997.31,1412.94,12479.7,-618.99,17,centroid,-443.39,4084.41,-346.39,-859.13,-68.69,-454.41,-796.08,0,-329.1,No
4115.31,1842.55,10778.2,-819.86,20,middle,-551.79,3951.91,-552.46,-856.49,-29.32,-411.81,-741.47,-27.29,-437.49,Yes
3823.21,1963.59,8666.19,-884.63,15,border,-685.69,3940.39,-708.42,-853.43,-18.16,-610.03,-626.55,0,-643.72,No
3794.46,1979.91,8500.51,-801.15,28,centroid,-620.68,4036.53,-572.46,-852.47,-14.21,-576.81,-852.47,-14.21,-576.81,No
4137.57,1009.52,15295.11,-483.19,14,centroid,-266.75,4082.99,-269.88,-849.75,-18.48,-283.84,-785.54,0,-260.62,No
4693.15,1641.67,14625.6,-884.5,16,centroid,-642.4,4684.98,-725.94,-844.8,0,-588.42,-772.51,0,-672.25,No
4144.46,2857.02,6118.59,-446.0,21,centroid,-299.44,3906.79,-285.57,-835.21,-4.86,-246.23,-744.63,-3.78,-236.54,No
4150.84,2205.65,9136.9,-824.69,21,centroid,-627.71,3999.06,-747.26,-824.81,0,-569.48,0,0,-613.14,No
3999.55,1907.94,9812.4,-903.9,21,centroid,-664.24,4026.88,-705.85,-816.58,0,-586.88,-656.85,0,-673.28,No
3893.51,1991.44,9140.9,-517.18,17,centroid,-410.17,4123.86,-393.54,-741.44,-19.25,-366.21,-307.89,0,-387.4,No
3841.99,1810.34,9668.5,-685.68,21,middle,-473.59,3962.23,-448.36,-676.11,0,-311.15,-639.46,0,-342.53,Yes
4461.45,2391.05,9589.48,-1067.52,19,centroid,-794.89,4024.64,-808.19,-660.55,0,-645.33,-660.55,0,-645.33,No
4070.59,2240.81,8570.99,-809.07,15,middle,-631.53,4184.99,-704.12,-620.32,0,-576.31,-556.52,0,-601.13,No
4057.6,2326.17,7771.1,-1240.5,15,middle,-932.54,4016.83,-904.68,-547.23,0,-737.17,0,0,-811.38,No
3788.55,1204.57,12545.58,-524.08,18,border,-410.03,4014.55,-443.55,-535.87,0,-358.23,-494.06,-2.26,-377.95,No
4078.64,1920.64,10153.49,-891.1,17,border,-681.92,3966.48,-654.7,-433.43,0,-644.84,0,0,-670.36,No
3833.33,2137.17,8000.01,-673.14,16,centroid,-429.02,3971.26,-488.57,-392.57,0,-421.96,0,0,-530.85,No
4310.74,2302.4,9406.9,-888.72,17,centroid,-673.64,4347.7,-622.42,0,0,-647.08,0,0,-537.01,No
3989.79,2383.09,7268.49,-1071.05,33,border,-797.76,4036.2,-765.89,0,0,-778.86,0,0,-778.86,No
4433.65,2121.66,11122.9,-611.86,22,middle,-489.88,4062.73,-578.9,0,0,-471.06,0,0,-557.2,No
4288.18,2306.28,9284.5,-874.94,16,middle,-662.23,4098.18,-709.03,0,0,-665.17,0,0,-669.04,No
4204.18,3214.22,3910.49,-1455.04,20,middle,-1194.28,4237.18,-1083.95,0,0,-1199.79,0,0,-1150.49,No
4711.87,2071.79,12603.48,-835.71,17,centroid,-585.39,4340.17,-608.2,0,0,-585.39,0,0,-585.39,No
4287.8,1248.47,14940.88,-358.07,15,centroid,-223.62,4394.99,-229.25,-3174.21,-58.55,-192.68,-2676.76,-11.86,-200.91,Yes
4505.02,1272.85,15935.59,-315.42,15,middle,-169.74,4392.95,-226.05,-3131.11,0,-183.79,-2825.67,-61.59,-194.99,Yes
4544.81,2450.2,10307.77,-231.39,15,centroid,-109.95,4354.18,-110.05,-3126.64,0,-131.72,0,0,-107.91,No
5188.05,2198.61,14699.88,-346.22,27,centroid,-237.31,4716.08,-239.19,-3064.13,-74.59,-178.39,-2606.69,-36.59,-195.99,Yes
4190.64,1166.07,14895.69,-318.06,24,middle,-191.83,4511.97,-203.42,-3048.35,0,-180.82,-2501.96,0,-181.36,Yes
4257.24,1769.65,12210.8,-318.03,20,middle,-190.76,4307.36,-164.93,-3034.03,-59.52,-156.82,-2793.25,-47.84,-158.26,No
4241.45,1542.83,13325.9,-234.09,20,middle,-124.09,4295.2,-121.6,-3026.26,-12.34,-124.71,-2803.22,0,-113.39,No
4810.64,1974.85,13881.37,-416.57,22,centroid,-237.47,4555.87,-263.47,-3008.27,0,-143.46,-2400.37,0,-253.99,No
5268.44,2233.58,15133.77,-56.73,16,centroid,-26.23,4672.46,-33.62,-2995.35,-26.37,-46.78,-2296.63,0,-56.77,No
4354.95,1930.26,11916.89,-289.22,14,centroid,-180.12,4469.8,-189.92,-2984.3,-39.96,-192.33,-2767.41,-39.92,-196.2,No
4206.28,2721.37,7067.48,-499.87,15,border,-292.3,4422.36,-226.98,-2981.39,-80.98,-170.6,-2981.39,-80.98,-170.6,No
4276.48,1371.08,14222.79,-425.87,13,centroid,-247.65,4333.09,-259.3,-2979.84,-51.69,-232.95,-2738.2,-20.62,-231.08,No
4352.38,1599.46,13515.08,-349.32,14,centroid,-222.79,4325.03,-240.84,-2977.38,-56.62,-183.05,-2710.14,-65.12,-223.2,No
4349.12,1916.93,11966.3,-272.54,17,centroid,-149.77,4376.19,-150.47,-2950.36,-13.45,-122.42,-2756.94,0,-133.22,No
4710.26,2430.5,11308.43,-126.51,23,border,0,4676.87,-17.2,-2930.04,-78.73,-4.82,-2503.08,0,-31.24,No
4612.23,1789.22,13839.47,-385.85,13,centroid,-254.48,4571.9,-242.66,-2929.3,-28.86,-254.97,-2189.47,0,-233.39,No
4776.26,1986.73,13676.59,-379.48,22,middle,-243.92,4796.23,-254.42,-2928.2,-24.26,-161.33,-2640.16,-17.76,-164.22,Yes
4883.48,2600.74,11058.19,-497.7,19,centroid,-326.31,4608.49,-309.66,-2916.91,-147.88,-248.59,-2150.21,-75.38,-234.12,Yes
4805.86,2460.52,11475.66,-351.42,18,centroid,-212.59,4661.05,-280.68,-2882.43,0,-260.17,0,0,-253.6,No
4239.0,1606.41,12893.58,-377.17,20,border,-257.65,4431.16,-231.56,-2873.7,-1.81,-263.34,-2515.71,-37.7,-256.97,No
4801.08,3384.17,6606.97,-668.62,16,centroid,-478.83,4537.44,-515.21,-2857.3,-181.52,-415.34,0,0,-451.73,No
4608.46,2366.21,10976.4,-328.76,16,border,-192.4,4419.45,-211.76,-2850.01,-129.29,-109.75,-2713.28,-65.1,-138.86,No
4375.71,3297.69,5149.79,-336.43,16,border,-204.06,4433.39,-150.5,-2839.41,-36.45,-172.1,0,0,-181.17,No
4211.07,659.98,17485.99,-377.31,15,centroid,-207.5,4266.49,-199.4,-2821.05,0,-252.34,-2680.96,0,-235.79,Yes
4390.01,1660.94,13410.97,-328.17,14,middle,-133.14,4398.72,-133.89,-2820.88,0,-106.58,-2553.53,0,-128.42,No
4798.79,2002.42,13652.25,-461.45,15,middle,-351.54,4390.46,-341.59,-2804.06,-62.43,-351.27,-1652.66,0,-300.38,No
4756.96,2050.41,13080.97,-632.51,16,centroid,-392.2,4526.49,-351.39,-2791.88,0,-296.4,-1985.03,0,-265.84,No
4665.71,1721.72,14619.45,-140.65,16,centroid,-34.21,4535.5,-20.24,-2781.55,-49.74,-83.62,-1750.46,0,-80.44,No
4319.52,2728.31,7510.89,-623.27,15,middle,-390.46,4409.8,-312.16,-2776.81,-141.48,-356.91,-2493.62,-115.86,-287.52,No
4392.45,2920.66,7028.09,-463.25,16,border,-292.55,4476.3,-272.54,-2776.79,-88.91,-212.34,-2162.23,-65.68,-226.81,No
4808.27,2721.69,10453.67,29.05,23,centroid,0,4478.39,0,-2775.31,0,0,-2655.78,0,-13.82,No
4685.97,1409.62,16135.39,-344.93,21,centroid,-233.47,4521.3,-242.02,-2764.09,-79.42,-210.31,-2461.22,-50.56,-189.73,Yes
